,Ego,Circle,birthday,education;classes;description,education;classes;from;id,education;classes;from;name,education;classes;id,education;classes;name,education;classes;with;id,education;classes;with;name,education;concentration;id,education;concentration;name,education;degree;id,education;degree;name,education;school;id,education;school;name,education;type,education;with;id,education;with;name,education;year;id,education;year;name,first_name,gender,hometown;id,hometown;name,id,languages;id,languages;name,last_name,locale,location,location;id,location;name,middle_name,name,political,religion,work;description,work;employer;id,work;employer;name,work;end_date,work;from;id,work;from;name,work;location;id,work;location;name,work;position;id,work;position;name,work;projects;description,work;projects;end_date,work;projects;from;id,work;projects;from;name,work;projects;id,work;projects;name,work;projects;start_date,work;projects;with;id,work;projects;with;name,work;start_date,work;with;id,work;with;name
10,10929,845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26844609614443504,0.08694871879306587,0.10507085642248756,0.0,0.0,0.0,0.0684878954578088,0.47104643318220274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,10929,844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4091508273249053,0.16843910119007563,0.12599770214404782,0.0,0.0,0.0,0.05346841917865559,0.24294395016231568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,10929,839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07796621934996772,0.01849521465884289,0.02867631376552883,0.0,0.0,0.0,0.17081684731431995,0.7040454049113407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,11014,849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011756911342604492,0.01332094378006299,0.01194236755183233,0.016388362225797173,0.15922152053102007,0.12692117177606632,0.22389765424601388,0.0,0.0,0.050824532197305365,0.05421442951245717,0.0,0.1770165940985436,0.02294150878550536,0.019237933902358124,0.0,0.0,0.0,0.002586643975027419,0.06899814603636828,0.0,0.00024196092592395306,0.0002809304309713306,0.0,0.0,0.0,0.0,0.0,0.0009439321380583712,0.0005645054405865587,0.0027691221735489276,0.0,0.0,0.002849588984750006,0.0022678585485753824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030813381396622857,0.0,0.0
14,11014,848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04241036890189748,0.027579929535001428,0.020215195627323226,0.021971859507867734,0.1304953035581159,0.1717743281137423,0.21107892791580327,0.0,0.0,0.07773215739407163,0.07437425857158513,0.0,0.09263687863948725,0.005307404321708011,0.003468063498734999,0.0,0.0,0.0,0.004758477290484007,0.0425016464240486,0.0,0.0003444640940143047,0.0005599904110413727,0.0,0.0,0.0,0.0,0.0,0.002206128643269386,0.002717824134566347,0.015841728258982873,0.0,0.0,0.009888315906866662,0.0070044255029413655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03513232374844688,0.0,0.0
15,11014,852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0193129726445727,0.02750307660363365,0.003743446936107536,0.0030198785573911633,0.02510662385815328,0.0493369031988953,0.2990269149234057,0.0,0.0,0.05306637008838535,0.050542218965186736,0.0,0.13834000764210352,0.005962813043647635,0.0042413609610087435,0.0,0.0,0.0,0.021763492922009946,0.05047940900447462,0.0,0.002083754325710026,0.0029706900258653583,0.0,0.0,0.0,0.0,0.0,0.053067696185360606,0.048865263244841035,0.005885276397458287,0.0,0.0,0.05242426636861077,0.06843591144085005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014821652662328101,0.0,0.0
16,11014,850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029800125815108585,0.05296217768206159,0.007116393965383353,0.0024122510916815615,0.017944074509687075,0.022751927496523425,0.36316160692949934,0.0,0.0,0.05723076807286954,0.06039240253793406,0.0,0.1412054797148174,0.0038562487044103695,0.00580630187840457,0.0,0.0,0.0,0.0028776763737548574,0.038087537388144195,0.0,0.0002876216515440399,7.704222557703802e-05,0.0,0.0,0.0,0.0,0.0,0.0021249756891257394,0.0023808057039615403,0.013559301349221294,0.0,0.0,0.01756064767205527,0.027321406012328846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13108322753590634,0.0,0.0
17,11014,851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007783562214227482,0.010201934636721527,0.002075135954105149,0.0031952847627943763,0.046546428881708665,0.04234618083122931,0.5013707272026867,0.0,0.0,0.09469316905640335,0.08089712181848246,0.0,0.1297198834833936,0.003133805736620726,0.004302418640992437,0.0,0.0,0.0,0.0023482705453564136,0.03883604065793348,0.0,0.0006302549627512249,0.0003010752358342638,0.0,0.0,0.0,0.0,0.0,0.0037403122410363514,0.0027345234566226667,0.0028248268362840025,0.0,0.0,0.009504464236663615,0.007446333717074355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053682448910777406,0.0,0.0
18,11014,857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02698200090452596,0.019678908245598384,0.0002843939628554369,0.00032093662742570283,0.012772774007234068,0.018531015900293893,0.3092169821795826,0.0,0.0,0.02394101742243889,0.03518081742656932,0.0,0.11111866395207917,0.002687927552523545,0.0015665888265839498,0.0,0.0,0.0,0.005961347539947883,0.12185371964485446,0.0,0.005425707166575139,0.002840908307536516,0.0,0.0,0.0,0.0,0.0,0.001832722456213535,0.0016338701167421918,0.0019815401513647883,0.0,0.0,0.13106029512602269,0.16204143716201036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003086425321021469,0.0,0.0
19,11014,854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011611849687494435,0.009310776794865349,0.0013111594898767198,0.0013118722981702426,0.016087214401568115,0.02392494277717284,0.316325829164581,0.0,0.0,0.0571038069166481,0.04575435684374198,0.0,0.19514546127003318,0.012051763481015788,0.012030261144772377,0.0,0.0,0.0,0.007050010271263256,0.032154732427519254,0.0,0.0018977937043618636,0.0012536490944224233,0.0,0.0,0.0,0.0,0.0,0.004641664564814395,0.0030780727517538157,0.16011282656683465,0.0,0.0,0.023749160616032588,0.03252075549772785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031572040235329606,0.0,0.0
20,11014,855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009369471221476411,0.00655603517770325,0.03679658495002448,0.030013069607169277,0.04717142758391293,0.05837235825271286,0.19365952756558694,0.0,0.0,0.17328637898619223,0.19719141799900403,0.0,0.18858398449317504,0.0009828712676949222,0.0018013219408714877,0.0,0.0,0.0,0.0026717918230503945,0.012374584029317133,0.0,0.00016762550881609253,0.00018352088028402499,0.0,0.0,0.0,0.0,0.0,0.0014122911818964634,0.0016945606480332246,0.008494554898421129,0.0,0.0,0.006322024846930369,0.005281343917533254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017613253220194133,0.0,0.0
21,11014,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00812890219625504,0.008060425786117936,0.002267011331461606,0.003762382738616956,0.02993994061786572,0.030677474612547502,0.41120438208073656,0.0,0.0,0.04569381422197547,0.046377120262343564,0.0,0.08444418820344342,0.041965750258745826,0.04117180389458865,0.0,0.0,0.0,0.12196847964578587,0.04634069346278924,0.0,0.0005130270588104901,0.0012810136964669383,0.0,0.0,0.0,0.0,0.0,0.004983536086364797,0.007575242652370749,0.02945633478602459,0.0,0.0,0.0061008912688427265,0.005425630406940912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022661954730905525,0.0,0.0
22,11014,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025857057035282406,0.0036253059906656187,0.0004391800475433521,0.001009859563648209,0.0015725901739505662,0.005420169215544282,0.32927029554275883,0.0,0.0,0.02401478781311949,0.025348510491868825,0.0,0.09421882538015516,0.00041676771209265504,0.0006989215162468503,0.0,0.0,0.0,0.0009378236770211323,0.005546712811837803,0.0,0.16657100573737357,0.10220358136460772,0.0,0.0,0.0,0.0,0.0,0.0006793726930971692,0.0007816122703959239,0.0005448554913696621,0.0,0.0,0.11569691074131364,0.11732795217645425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010892538854071231,0.0,0.0
23,11186,993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006472306822838091,0.0026959122930172437,0.0,0.0,0.07102338533614343,0.046380336840727926,0.4135150997614467,0.0,0.0,0.01123869770306086,0.011297095817040494,0.0017013640714302974,0.2166502181723345,0.024986063956733973,0.017391971159355948,0.0,0.006085029070750569,0.006938632578173727,0.0,0.08495614945126796,0.0,0.029464544245228482,0.025223716118992132,0.0,0.0,0.0,0.0,0.0,0.003742895898579479,0.008994511963930248,6.950758551621403e-05,0.0,0.0,0.00730285838694212,0.0030323268901782325,1.63316686108295e-06,4.921964941170521e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007865230600387036,0.0,0.0
24,11186,992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01745453887433075,0.010445103650811707,0.0,0.0,0.01795896053789862,0.01873455289772933,0.2841485422469015,0.0,0.0,0.037854445180205705,0.028901312503874767,0.0027330406277663436,0.07165446536179733,0.003056153746594744,0.00562679006176005,0.0,0.005279902060918629,0.004456603517039543,0.0,0.02890865826494366,0.0,0.048428255867503184,0.03960003596311126,0.0,0.0,0.0,0.0,0.0,0.12788327010353379,0.07032338711526115,0.008294654664974106,0.0,0.0,0.0849272197207621,0.07912981596575829,3.5114157613853067e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00419677965076216,0.0,0.0
25,11186,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010676200644425805,0.007361891539744579,0.0,0.0,0.014028902538563051,0.019257765368920383,0.32186526945093863,0.0,0.0,0.02116300483264866,0.020042843218721344,0.002570455875944371,0.10372518184550353,0.0028122113141725346,0.005558865379778336,0.0,0.006340962149796665,0.004098087793667462,0.0,0.02312316478781765,0.0,0.052222128321536984,0.03719581176342926,0.0,0.0,0.0,0.0,0.0,0.1200049706033595,0.0656948626167837,0.0014863338708334568,0.0,0.0,0.059342897964556614,0.08994781728017572,2.164308037990065e-05,4.109416912505946e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011454618341389463,0.0,0.0
26,11186,990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13602662984389377,0.1272685513479021,0.0,0.0,0.042697336000678245,0.048347040801023776,0.26316205188181613,0.0,0.0,0.02725684402446832,0.030294145939868698,0.0036180715940803076,0.10426035009262691,0.010953139032643031,0.012050246291377603,0.0,0.016660752499129298,0.01788767607648206,0.0,0.029036363450504806,0.0,0.008467125889103148,0.00928063158966683,0.0,0.0,0.0,0.0,0.0,0.019526602521019988,0.04883576924987996,0.031339669699449686,0.0,0.0,0.004287408290679891,0.0037059390369182997,0.001608927406981757,0.001135009745310458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022937176944950893,0.0,0.0
27,11186,994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015839679568539017,0.015667431285460113,0.0,0.0,0.06053866686040985,0.04786829809635308,0.40122222765930915,0.0,0.0,0.026923527886644098,0.01958331716861253,0.012739662694475464,0.169457954911069,0.01875860579426926,0.019363539438517957,0.0,0.02262177948218046,0.016584870126247372,0.0,0.06126415505776306,0.0,0.021960359750680412,0.028034544814664494,0.0,0.0,0.0,0.0,0.0,0.0048578075157133015,0.017221661594536312,0.001122432416947889,0.0,0.0,0.008430949409755355,0.006599315539840628,0.00018974482285669537,4.968481160929079e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030997832935453144,0.0,0.0
28,11186,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060260487982989434,0.004937063491540939,0.0,0.0,0.059540377468145306,0.07677674271831667,0.4118619730852523,0.0,0.0,0.009340072180422723,0.01284243817044915,0.013164926736843234,0.16487201846461208,0.0210590644650722,0.022521248711738343,0.0,0.020245942260785264,0.017366792424989796,0.0,0.07422274226432286,0.0,0.0360052334571265,0.029783972453051723,0.0,0.0,0.0,0.0,0.0,0.0030667210675748508,0.0049843932357259355,0.00035809005148845725,0.0,0.0,0.005220730371415527,0.00469211027422775,1.4363588151458796e-05,1.538777019192591e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010815464902561014,0.0,0.0
29,11186,363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004648276226712987,0.004891042686619312,0.0,0.0,0.12446798706773278,0.08713085704159357,0.23574768007363442,0.0,0.0,0.059913225521989216,0.06543728930901117,0.0007678520145985159,0.1709992624019038,0.02632271092579733,0.01961761136495771,0.0,0.022816993031842547,0.0371894847131382,0.0,0.0817936087176969,0.0,0.010767157748553344,0.016572894881884775,0.0,0.0,0.0,0.0,0.0,0.0024475405966363885,0.01205243690991187,0.00017764923397350758,0.0,0.0,0.0029631915859715465,0.0012884369012250525,4.789621994171783e-07,3.5514468591539968e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011982780635556389,0.0,0.0
30,11186,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04968012864176909,0.032166219147718604,0.0,0.0,0.06510327533752465,0.05291991551485938,0.2588251971224872,0.0,0.0,0.03678340812861191,0.026731654294524763,0.04360687234668812,0.12642715355114428,0.0317029724470044,0.02801337115415268,0.0,0.04117182903085867,0.026639877336219257,0.0,0.028661607671899434,0.0,0.019157760389260738,0.019591242863297754,0.0,0.0,0.0,0.0,0.0,0.02078070873811779,0.032330186581204304,0.010818176020056974,0.0,0.0,0.00838216908255264,0.005390615590313068,0.014528961442833738,0.014697866169812416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005888831397088119,0.0,0.0
31,11186,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006825937575591048,0.008526977856408779,0.0,0.0,0.029965281741447705,0.036073645196765265,0.12999123639752944,0.0,0.0,0.10313233534846811,0.09995590883125123,0.11081164033903641,0.1267815767743725,0.026742047464891,0.025560019422841633,0.0,0.08954619296025043,0.06774706763624787,0.0,0.0035732218907760134,0.0,0.002279005933079011,0.002471372571102003,0.0,0.0,0.0,0.0,0.0,0.0027000165494886967,0.017882999311473236,0.0005827781944558561,0.0,0.0,0.003181968264572557,0.00115577976985454,0.044570556505204514,0.05582525177297915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004117181691913055,0.0,0.0
32,11186,988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002002657973238457,0.003394766000600946,0.0,0.0,0.059570445283901714,0.06961971778802963,0.09138517436390889,0.0,0.0,0.13159274987519393,0.13922557278932135,3.391221950874136e-05,0.13106598474673894,0.11675930503186835,0.09115046968612146,0.0,0.08518361647157387,0.07432762140469788,0.0,0.0006704839355215095,0.0,0.0007419992084079081,0.00021426609701994878,0.0,0.0,0.0,0.0,0.0,0.0002095285477846983,0.00048076244104645465,1.3823366515598709e-05,0.0,0.0,0.000508265924392021,0.0003432143285632776,2.0893162788155688e-05,1.1913192222626797e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014728561610337929,0.0,0.0
33,11186,989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027275492063781975,0.02978015249594979,0.0,0.0,0.04653073854006918,0.04101128042988631,0.2381082015110525,0.0,0.0,0.048810953959532805,0.04819324389925463,0.00258339079922014,0.1865926027914473,0.020732482148734833,0.025163575958183654,0.0,0.08251816598912413,0.0942619635287522,0.0,0.042952993751430836,0.0,0.007449367646335236,0.007684087388876236,0.0,0.0,0.0,0.0,0.0,0.006112074517924508,0.029866578707399297,0.0009764980537819394,0.0,0.0,0.0054014353822780335,0.004031638382284658,0.00043054249710435146,0.0004962678960782761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00303627166151716,0.0,0.0
34,11186,906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06469175039938416,0.0767868919931522,0.0,0.0,0.03184052931315187,0.032636471154686285,0.2681462602741291,0.0,0.0,0.015793492109173943,0.014401004450001363,0.005664694645782532,0.36076493230834733,0.011699376309502749,0.009496779661918288,0.0,0.013665810925597169,0.01619643355621795,0.0,0.032493765978682775,0.0,0.006320056839210373,0.012364018061466097,0.0,0.0,0.0,0.0,0.0,0.00224479076208061,0.010270377375612046,0.0048827984512479486,0.0,0.0,0.0036545493886367686,0.003987197606695849,8.841229643875571e-05,5.082541393469713e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018587807249492898,0.0,0.0
35,11364,148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49002536353970033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5099746364602997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,11364,861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5707350968060055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4292649031939945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,11364,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27938749865191487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7206125013480852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,11364,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2767081744200979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7232918255799021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,11410,867,0.0,0.0,0.00011981820118154005,0.0001298440476564462,0.002647074326679942,0.001580605821724996,0.00010171754754618582,0.00016820288357402222,0.0,0.0,0.0,0.0,0.05539777493920294,0.07681532849715517,0.14209260483994204,0.0,0.0,0.00653144576065376,0.010640600237741089,0.0,0.05185774389679411,0.02928285320903426,0.031474376955734955,0.0,0.0,0.0,0.0006533992190968403,0.02350706669196505,0.0,0.004876108386363254,0.0034542536831036774,0.0,0.0,0.0,0.0,0.0,0.16080972104806865,0.21200109960715643,0.0,0.0,0.0,0.02720154154874245,0.029833479060412903,0.036985874766813275,0.04036844075128277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051469024072373276,0.0,0.0
